player_id,player_name,season,age,role,position,war,wrc_plus,ops_plus,obp,slg,iso,hr,bb_pct,k_pct,baserunning_runs,defensive_runs,avg_ev,barrel_pct,hard_hit_pct,launch_angle,bat_speed,chase_pct,whiff_pct,sprint_speed,era,era_plus,fip,xfip,innings,avg_velocity,stuff_plus,location_plus,pitching_plus,hard_hit_pct_allowed,gb_pct,hr9
10015,Demo Hitter 015,2020,33,Hitter,LF,1.7,109.7,105.1,0.344,0.387,0.178,21.0,7.8,19.8,-0.8,4.1,89.5,7.6,37.1,17.9,69.5,29.7,27.4,28.6,,,,,,,,,,,,
10015,Demo Hitter 015,2021,34,Hitter,LF,1.46,120.3,114.8,0.304,0.399,0.183,19.0,8.7,19.1,-0.6,3.0,89.7,9.2,39.0,10.9,74.4,32.3,19.1,25.8,,,,,,,,,,,,
10015,Demo Hitter 015,2022,35,Hitter,LF,1.99,112.9,128.0,0.339,0.441,0.174,31.0,9.3,19.2,-4.1,1.6,88.3,6.5,40.5,9.9,69.4,29.1,21.4,27.0,,,,,,,,,,,,
10015,Demo Hitter 015,2023,36,Hitter,LF,0.82,101.8,125.4,0.31,0.412,0.212,17.0,7.5,18.6,1.9,-11.5,85.5,6.8,42.1,20.6,72.2,30.9,23.6,27.5,,,,,,,,,,,,
10015,Demo Hitter 015,2024,37,Hitter,LF,2.24,122.6,130.9,0.318,0.439,0.179,24.0,8.4,19.8,-0.2,-2.3,87.3,4.6,46.0,5.4,70.6,29.1,28.6,26.6,,,,,,,,,,,,
10016,Demo Hitter 016,2015,21,Hitter,RF,5.32,152.1,152.0,0.343,0.467,0.214,26.0,12.9,18.9,-2.3,11.3,91.5,15.5,49.5,11.1,72.0,28.6,22.6,29.2,,,,,,,,,,,,
10016,Demo Hitter 016,2016,22,Hitter,RF,5.08,161.5,145.0,0.352,0.481,0.278,29.0,9.5,20.8,-1.6,-0.6,87.6,13.1,46.5,10.8,72.0,26.6,23.9,26.2,,,,,,,,,,,,
10016,Demo Hitter 016,2017,23,Hitter,RF,5.13,164.7,146.4,0.366,0.515,0.198,31.0,15.1,14.8,-1.4,1.9,91.7,13.4,45.6,12.1,72.9,29.2,20.9,25.3,,,,,,,,,,,,
10016,Demo Hitter 016,2018,24,Hitter,RF,4.54,167.3,147.9,0.362,0.466,0.202,33.0,11.5,20.3,-2.3,-2.1,90.1,11.1,42.8,10.7,69.7,25.3,17.4,26.3,,,,,,,,,,,,
10016,Demo Hitter 016,2019,25,Hitter,RF,5.7,150.9,164.8,0.34,0.525,0.215,32.0,12.2,19.4,-1.3,7.3,88.3,13.9,50.6,12.0,73.4,26.5,23.9,27.0,,,,,,,,,,,,
10016,Demo Hitter 016,2020,26,Hitter,RF,5.49,164.6,152.6,0.368,0.511,0.242,47.0,10.8,17.8,1.8,3.9,92.6,14.1,50.2,20.6,74.4,26.2,25.3,28.5,,,,,,,,,,,,
10016,Demo Hitter 016,2021,27,Hitter,RF,6.05,176.4,154.5,0.383,0.524,0.254,37.0,12.7,19.7,-0.1,1.9,90.3,13.5,46.8,15.1,73.9,24.5,22.4,27.1,,,,,,,,,,,,
10016,Demo Hitter 016,2022,28,Hitter,RF,3.48,130.4,138.2,0.364,0.46,0.213,34.0,11.3,20.5,2.9,0.3,91.7,11.8,41.6,13.6,72.4,26.2,22.1,27.5,,,,,,,,,,,,
10016,Demo Hitter 016,2023,29,Hitter,RF,4.89,134.5,173.2,0.368,0.513,0.259,40.0,12.2,24.9,-2.1,-1.6,89.5,15.6,43.9,12.2,72.1,37.6,19.0,28.9,,,,,,,,,,,,
10016,Demo Hitter 016,2024,30,Hitter,RF,5.09,150.7,154.9,0.371,0.506,0.213,38.0,11.3,16.4,2.9,3.4,92.4,14.2,40.8,11.1,72.3,23.9,18.1,26.2,,,,,,,,,,,,
10016,Demo Hitter 016,2025,31,Hitter,RF,5.12,145.6,152.9,0.386,0.505,0.231,29.0,10.5,18.7,-5.1,0.6,94.1,11.1,52.8,10.9,74.1,30.8,22.8,25.9,,,,,,,,,,,,
10017,Demo Hitter 017,2015,27,Hitter,2B,4.45,140.2,149.8,0.351,0.462,0.204,37.0,12.8,18.8,-1.2,-10.4,88.5,11.3,46.2,8.5,71.7,24.5,22.1,27.8,,,,,,,,,,,,
10017,Demo Hitter 017,2016,28,Hitter,2B,4.48,141.4,146.9,0.362,0.539,0.221,35.0,9.9,16.6,-0.3,-2.0,90.3,13.6,47.9,10.3,71.2,24.9,24.8,27.3,,,,,,,,,,,,
10017,Demo Hitter 017,2017,29,Hitter,2B,3.64,132.3,137.9,0.343,0.482,0.198,28.0,10.3,24.2,2.2,3.3,91.1,16.0,43.1,14.5,71.3,29.4,21.2,28.0,,,,,,,,,,,,
10017,Demo Hitter 017,2018,30,Hitter,2B,2.31,133.6,99.4,0.346,0.402,0.147,26.0,11.3,24.2,-1.9,7.5,88.8,9.9,28.9,12.2,71.7,28.2,26.8,28.3,,,,,,,,,,,,
10017,Demo Hitter 017,2019,31,Hitter,2B,4.26,138.7,138.2,0.362,0.51,0.184,32.0,10.9,23.2,-2.4,4.2,90.0,15.3,45.8,15.1,72.8,25.5,21.0,26.1,,,,,,,,,,,,
10017,Demo Hitter 017,2020,32,Hitter,2B,1.31,97.3,110.1,0.352,0.422,0.155,22.0,9.5,19.8,-1.1,-8.1,86.1,7.1,42.0,15.3,72.9,28.8,27.7,25.4,,,,,,,,,,,,
10017,Demo Hitter 017,2021,33,Hitter,2B,2.93,120.1,137.1,0.327,0.48,0.179,25.0,9.2,17.2,2.7,4.0,89.2,10.0,41.4,16.0,71.8,28.8,23.5,28.7,,,,,,,,,,,,
10017,Demo Hitter 017,2022,34,Hitter,2B,3.15,134.4,139.4,0.325,0.433,0.211,22.0,8.0,20.8,-0.2,2.8,90.6,9.5,44.4,10.0,70.7,22.0,30.1,27.6,,,,,,,,,,,,
10017,Demo Hitter 017,2023,35,Hitter,2B,1.3,123.7,108.2,0.329,0.408,0.144,21.0,8.4,18.9,-1.1,0.4,89.3,7.9,37.9,15.1,69.7,31.8,22.7,29.1,,,,,,,,,,,,
10017,Demo Hitter 017,2024,36,Hitter,2B,1.69,120.2,120.6,0.309,0.408,0.198,26.0,6.0,19.2,2.3,6.0,86.7,7.4,36.0,15.0,67.7,28.3,18.7,26.2,,,,,,,,,,,,
10018,Demo Hitter 018,2019,20,Hitter,C,5.76,149.2,160.9,0.397,0.512,0.229,31.0,12.3,18.9,-0.1,0.3,91.0,17.5,41.4,20.7,74.9,26.7,24.7,28.9,,,,,,,,,,,,
10018,Demo Hitter 018,2020,21,Hitter,C,4.03,130.4,133.5,0.355,0.524,0.201,27.0,8.0,19.6,2.0,-2.1,87.7,11.3,45.3,16.2,68.2,24.8,24.9,27.4,,,,,,,,,,,,
10018,Demo Hitter 018,2021,22,Hitter,C,5.37,157.0,154.1,0.371,0.515,0.26,35.0,11.3,21.5,2.5,4.9,92.1,12.5,51.1,20.9,76.3,26.7,21.7,26.5,,,,,,,,,,,,
10018,Demo Hitter 018,2022,23,Hitter,C,4.86,158.2,156.0,0.37,0.498,0.258,31.0,10.3,19.8,1.4,4.1,93.3,13.8,42.6,13.3,75.2,24.4,21.4,28.2,,,,,,,,,,,,
10018,Demo Hitter 018,2023,24,Hitter,C,2.29,128.8,129.7,0.353,0.451,0.197,20.0,9.3,21.9,2.5,2.7,88.6,10.9,38.0,6.7,70.9,32.9,26.3,26.7,,,,,,,,,,,,
10019,Demo Hitter 019,2021,21,Hitter,DH,4.46,148.9,147.8,0.341,0.48,0.212,34.0,10.9,15.7,1.3,-0.0,90.8,10.8,42.8,21.5,70.1,27.9,20.3,29.3,,,,,,,,,,,,
10019,Demo Hitter 019,2022,22,Hitter,DH,5.29,179.6,166.5,0.347,0.485,0.242,33.0,9.0,17.9,-0.3,-2.7,92.6,13.9,48.2,9.3,73.5,22.7,20.6,25.7,,,,,,,,,,,,
10019,Demo Hitter 019,2023,23,Hitter,DH,3.97,137.7,140.1,0.349,0.471,0.208,34.0,11.4,22.8,-1.2,1.7,88.5,15.7,44.8,13.2,72.7,24.4,25.2,25.9,,,,,,,,,,,,
10019,Demo Hitter 019,2024,24,Hitter,DH,5.04,167.5,161.4,0.348,0.548,0.211,32.0,10.2,12.9,-2.4,2.0,91.3,12.7,44.8,9.6,74.8,26.6,19.6,26.7,,,,,,,,,,,,
10019,Demo Hitter 019,2025,25,Hitter,DH,5.52,155.2,142.6,0.398,0.5,0.251,41.0,10.9,20.6,6.4,4.9,90.9,16.2,55.8,7.8,73.1,29.7,21.0,26.7,,,,,,,,,,,,
10019,Demo Hitter 019,2026,26,Hitter,DH,4.58,158.7,143.4,0.347,0.427,0.227,38.0,9.8,24.3,-2.9,-4.5,91.0,11.8,50.5,10.2,70.7,22.8,26.0,29.3,,,,,,,,,,,,
10020,Demo Hitter 020,2018,26,Hitter,LF,5.48,164.8,156.2,0.338,0.526,0.204,32.0,12.1,21.4,-0.5,7.5,92.0,13.8,48.8,17.1,73.7,28.3,21.7,25.3,,,,,,,,,,,,
10020,Demo Hitter 020,2019,27,Hitter,LF,4.09,147.6,134.5,0.349,0.476,0.254,31.0,12.9,20.6,0.9,-5.3,92.7,9.1,43.3,7.7,71.9,28.1,23.8,29.7,,,,,,,,,,,,
10020,Demo Hitter 020,2020,28,Hitter,LF,5.19,163.0,144.8,0.34,0.495,0.263,34.0,11.9,17.6,-0.8,-4.6,91.9,17.4,47.5,11.7,72.9,31.7,21.2,28.3,,,,,,,,,,,,
10020,Demo Hitter 020,2021,29,Hitter,LF,5.7,158.4,159.2,0.383,0.542,0.277,34.0,14.7,14.1,-3.3,7.2,92.6,14.3,40.6,9.1,73.6,27.7,24.3,27.3,,,,,,,,,,,,
10020,Demo Hitter 020,2022,30,Hitter,LF,4.72,157.1,157.5,0.351,0.539,0.203,29.0,9.5,19.5,1.4,-2.4,93.0,9.2,55.0,13.4,74.3,26.7,20.4,28.0,,,,,,,,,,,,
10020,Demo Hitter 020,2023,31,Hitter,LF,3.7,133.6,144.4,0.379,0.466,0.265,25.0,7.1,15.7,7.4,-2.6,90.8,6.3,47.4,11.1,70.4,29.0,15.2,27.0,,,,,,,,,,,,
10020,Demo Hitter 020,2024,32,Hitter,LF,3.79,142.4,135.4,0.319,0.468,0.229,27.0,11.5,16.4,-0.4,-1.8,90.6,12.2,47.1,16.1,73.2,34.2,23.4,26.7,,,,,,,,,,,,
10020,Demo Hitter 020,2025,33,Hitter,LF,3.94,161.6,145.4,0.341,0.502,0.262,31.0,7.0,15.2,-3.9,-0.5,89.0,11.9,47.4,7.3,68.9,29.5,26.2,26.8,,,,,,,,,,,,
10021,Demo Hitter 021,2010,27,Hitter,DH,3.17,135.5,120.5,0.329,0.449,0.188,31.0,7.7,15.7,-1.1,1.7,88.8,7.5,45.2,14.1,75.2,32.5,22.7,27.7,,,,,,,,,,,,
10021,Demo Hitter 021,2011,28,Hitter,DH,4.33,137.9,148.8,0.363,0.489,0.251,29.0,9.8,19.3,0.9,-1.4,90.2,14.9,48.1,16.5,70.8,26.2,26.2,27.8,,,,,,,,,,,,
10021,Demo Hitter 021,2012,29,Hitter,DH,3.08,128.0,136.2,0.344,0.462,0.184,21.0,12.4,21.0,-1.8,-1.2,87.6,11.6,39.8,16.9,71.1,28.0,20.2,28.7,,,,,,,,,,,,
10021,Demo Hitter 021,2013,30,Hitter,DH,3.21,149.1,133.9,0.346,0.467,0.188,33.0,9.5,21.1,-0.7,2.4,91.8,10.0,45.0,16.8,71.9,29.4,20.1,26.6,,,,,,,,,,,,
10021,Demo Hitter 021,2014,31,Hitter,DH,3.65,133.0,136.6,0.312,0.477,0.218,30.0,9.6,27.0,2.8,4.8,89.9,7.6,42.7,12.2,73.1,25.9,27.9,26.9,,,,,,,,,,,,
10021,Demo Hitter 021,2015,32,Hitter,DH,2.26,131.1,137.0,0.325,0.445,0.22,21.0,11.8,24.2,-1.9,0.4,89.2,6.5,39.1,15.7,68.8,32.7,20.0,28.6,,,,,,,,,,,,
10022,Demo Hitter 022,2018,21,Hitter,DH,2.38,136.7,120.7,0.316,0.446,0.165,14.0,6.6,23.7,-3.6,-3.2,89.9,10.6,43.9,15.5,71.4,31.0,24.9,26.4,,,,,,,,,,,,
10022,Demo Hitter 022,2019,22,Hitter,DH,1.88,119.2,127.2,0.317,0.421,0.181,20.0,8.5,19.4,0.2,2.1,89.8,12.0,35.2,13.1,72.7,25.5,26.1,27.8,,,,,,,,,,,,
10022,Demo Hitter 022,2020,23,Hitter,DH,2.82,118.3,140.8,0.345,0.48,0.197,28.0,9.6,22.0,1.5,2.2,88.2,12.6,46.6,21.5,71.7,28.5,20.7,27.1,,,,,,,,,,,,
10022,Demo Hitter 022,2021,24,Hitter,DH,2.55,121.1,132.9,0.333,0.438,0.191,22.0,11.8,21.2,-1.7,3.2,89.6,15.2,44.2,11.6,73.4,32.1,22.1,27.6,,,,,,,,,,,,
10022,Demo Hitter 022,2022,25,Hitter,DH,3.16,123.8,129.8,0.385,0.452,0.187,30.0,8.3,21.0,3.2,4.4,85.1,8.7,38.3,10.8,68.9,26.9,21.2,28.4,,,,,,,,,,,,
10022,Demo Hitter 022,2023,26,Hitter,DH,3.26,124.6,123.4,0.339,0.463,0.184,37.0,9.0,24.6,0.4,-0.7,90.7,13.0,41.1,4.8,70.4,26.4,23.4,26.9,,,,,,,,,,,,
10023,Demo Hitter 023,2019,22,Hitter,2B,2.51,118.8,115.8,0.339,0.416,0.223,22.0,11.0,21.6,-1.5,-10.2,90.3,6.9,43.2,10.8,71.0,23.3,25.4,25.4,,,,,,,,,,,,
10023,Demo Hitter 023,2020,23,Hitter,2B,2.56,137.2,127.3,0.319,0.416,0.19,19.0,9.5,26.1,-1.3,-0.5,89.2,8.6,45.1,9.5,73.1,26.3,21.4,24.2,,,,,,,,,,,,
10023,Demo Hitter 023,2021,24,Hitter,2B,2.69,129.2,143.2,0.35,0.424,0.223,15.0,10.1,21.5,0.1,3.4,89.8,11.1,40.6,17.3,72.6,31.3,25.7,27.7,,,,,,,,,,,,
10023,Demo Hitter 023,2022,25,Hitter,2B,2.47,136.1,128.9,0.331,0.428,0.207,18.0,8.9,24.7,-1.2,0.9,86.8,7.1,39.7,15.9,71.7,25.6,25.3,28.8,,,,,,,,,,,,
10023,Demo Hitter 023,2023,26,Hitter,2B,3.28,144.4,138.0,0.367,0.467,0.177,30.0,11.9,21.7,1.0,-7.1,91.8,6.5,45.1,18.2,71.1,33.6,20.6,28.1,,,,,,,,,,,,
10023,Demo Hitter 023,2024,27,Hitter,2B,1.67,112.1,114.9,0.323,0.418,0.187,18.0,8.1,22.4,1.4,-5.2,88.3,8.1,41.1,11.1,74.8,31.1,30.1,26.0,,,,,,,,,,,,
10023,Demo Hitter 023,2025,28,Hitter,2B,2.36,130.2,109.3,0.316,0.434,0.17,27.0,9.4,24.9,-0.2,-7.1,87.9,9.0,44.5,10.0,70.2,34.2,25.1,27.1,,,,,,,,,,,,
10023,Demo Hitter 023,2026,29,Hitter,2B,3.55,148.3,136.7,0.35,0.479,0.236,32.0,8.3,20.5,1.2,7.1,90.1,11.5,45.3,9.3,71.9,34.0,22.4,25.3,,,,,,,,,,,,
10024,Demo Hitter 024,2008,25,Hitter,SS,2.56,125.9,129.2,0.338,0.454,0.219,31.0,9.9,20.4,1.6,5.9,88.8,11.5,34.8,11.4,71.7,31.1,19.5,25.7,,,,,,,,,,,,
10024,Demo Hitter 024,2009,26,Hitter,SS,2.29,130.3,131.1,0.333,0.456,0.179,24.0,6.5,25.7,0.3,-8.2,90.1,5.8,40.6,12.2,72.7,26.7,21.7,24.8,,,,,,,,,,,,
10024,Demo Hitter 024,2010,27,Hitter,SS,3.12,130.4,124.9,0.325,0.476,0.189,34.0,8.8,26.6,0.9,-2.3,89.4,10.6,49.9,9.6,69.8,26.7,24.0,28.8,,,,,,,,,,,,
10024,Demo Hitter 024,2011,28,Hitter,SS,4.18,123.6,153.6,0.381,0.44,0.231,37.0,11.2,20.8,-2.1,3.4,90.5,10.6,45.4,16.5,70.3,29.7,19.9,24.1,,,,,,,,,,,,
10024,Demo Hitter 024,2012,29,Hitter,SS,3.41,133.1,151.5,0.373,0.512,0.222,25.0,10.0,22.2,2.1,8.2,91.9,10.6,49.6,8.0,70.2,29.7,23.2,26.8,,,,,,,,,,,,
10024,Demo Hitter 024,2013,30,Hitter,SS,3.37,127.3,142.2,0.341,0.448,0.243,34.0,8.6,25.0,-0.2,-6.7,90.1,10.1,47.3,16.9,73.0,25.7,26.5,28.0,,,,,,,,,,,,
10024,Demo Hitter 024,2014,31,Hitter,SS,3.35,152.6,131.8,0.341,0.462,0.194,27.0,10.2,23.0,1.0,2.2,91.6,13.1,44.3,11.3,70.2,25.4,22.6,26.6,,,,,,,,,,,,
10024,Demo Hitter 024,2015,32,Hitter,SS,2.11,126.8,123.2,0.331,0.414,0.179,24.0,9.0,24.9,0.7,0.3,87.9,9.2,40.0,9.0,68.6,28.3,28.9,28.9,,,,,,,,,,,,
10024,Demo Hitter 024,2016,33,Hitter,SS,2.38,131.7,126.0,0.323,0.422,0.214,19.0,8.7,17.7,-1.8,-0.4,88.1,8.7,41.6,8.0,72.4,26.4,23.3,29.0,,,,,,,,,,,,
10024,Demo Hitter 024,2017,34,Hitter,SS,2.25,123.5,124.5,0.326,0.392,0.211,23.0,7.1,18.6,0.5,-0.5,90.8,10.5,39.3,13.0,72.7,23.0,26.5,29.1,,,,,,,,,,,,
10025,Demo Hitter 025,2014,27,Hitter,3B,4.26,129.2,141.5,0.356,0.496,0.207,29.0,11.1,21.4,-1.1,4.9,88.2,11.2,51.9,17.8,70.3,29.8,20.8,26.3,,,,,,,,,,,,
10025,Demo Hitter 025,2015,28,Hitter,3B,4.63,143.6,142.8,0.369,0.507,0.258,29.0,10.8,20.9,0.9,-9.3,90.4,12.8,43.3,20.1,72.5,30.2,24.3,26.9,,,,,,,,,,,,
10025,Demo Hitter 025,2016,29,Hitter,3B,3.59,118.8,127.8,0.347,0.496,0.23,32.0,11.9,23.4,2.0,1.2,90.2,11.1,44.1,18.6,70.3,25.6,24.7,28.1,,,,,,,,,,,,
10025,Demo Hitter 025,2017,30,Hitter,3B,3.39,130.5,127.8,0.332,0.442,0.211,27.0,6.6,23.2,2.2,-2.2,89.9,10.4,45.0,9.1,70.2,28.4,29.6,27.8,,,,,,,,,,,,
10025,Demo Hitter 025,2018,31,Hitter,3B,3.81,132.9,143.2,0.343,0.453,0.197,28.0,10.2,25.6,-0.9,-3.8,92.6,11.9,40.7,17.1,69.7,29.6,27.4,25.9,,,,,,,,,,,,
10025,Demo Hitter 025,2019,32,Hitter,3B,3.17,144.0,128.6,0.361,0.399,0.216,18.0,13.4,23.5,-3.8,-1.3,89.2,14.5,44.4,11.5,74.0,31.0,25.5,27.7,,,,,,,,,,,,
10025,Demo Hitter 025,2020,33,Hitter,3B,2.09,121.3,116.8,0.332,0.432,0.201,24.0,8.0,26.3,1.9,-6.6,86.0,6.4,45.4,16.0,70.3,23.9,24.5,25.4,,,,,,,,,,,,
10026,Demo Hitter 026,2016,23,Hitter,LF,3.3,143.4,133.6,0.36,0.415,0.227,22.0,9.5,17.8,-6.0,-8.4,90.0,8.4,46.1,14.3,73.0,30.0,23.3,29.4,,,,,,,,,,,,
10026,Demo Hitter 026,2017,24,Hitter,LF,3.68,141.8,129.5,0.349,0.47,0.224,30.0,7.7,16.9,2.5,-0.3,89.5,13.3,46.6,15.3,69.2,24.1,23.8,27.8,,,,,,,,,,,,
10026,Demo Hitter 026,2018,25,Hitter,LF,3.97,138.5,148.1,0.352,0.487,0.215,22.0,10.9,20.9,-0.4,-6.4,90.4,12.4,50.5,11.3,70.6,30.0,23.8,27.0,,,,,,,,,,,,
10026,Demo Hitter 026,2019,26,Hitter,LF,4.3,139.8,149.9,0.365,0.49,0.222,26.0,5.8,16.2,0.4,7.6,93.9,10.1,48.8,21.9,72.0,31.4,23.2,26.4,,,,,,,,,,,,
10026,Demo Hitter 026,2020,27,Hitter,LF,3.25,128.0,125.6,0.332,0.482,0.217,23.0,9.6,23.5,-1.4,-1.0,89.6,11.7,41.2,8.3,68.4,23.8,18.7,28.1,,,,,,,,,,,,
10026,Demo Hitter 026,2021,28,Hitter,LF,3.88,138.4,138.3,0.34,0.484,0.212,33.0,8.9,20.8,-0.2,-1.9,87.7,12.6,42.2,16.2,70.3,23.4,15.4,27.7,,,,,,,,,,,,
10026,Demo Hitter 026,2022,29,Hitter,LF,2.98,139.3,118.3,0.355,0.45,0.181,21.0,11.5,19.6,-5.0,3.0,90.2,13.5,44.2,21.9,72.4,24.6,21.2,27.3,,,,,,,,,,,,
10026,Demo Hitter 026,2023,30,Hitter,LF,2.26,129.7,124.7,0.347,0.451,0.194,27.0,9.4,21.7,-3.6,-1.9,90.5,7.4,33.1,13.9,69.8,34.5,25.5,26.0,,,,,,,,,,,,
10026,Demo Hitter 026,2024,31,Hitter,LF,3.84,154.6,146.7,0.374,0.475,0.198,33.0,11.3,18.6,-0.2,4.0,89.5,10.4,51.5,11.5,70.4,30.0,20.5,29.2,,,,,,,,,,,,
10026,Demo Hitter 026,2025,32,Hitter,LF,3.21,140.8,141.1,0.367,0.456,0.182,20.0,12.0,26.9,-4.1,1.6,88.8,13.0,41.0,9.5,71.3,25.0,25.8,28.9,,,,,,,,,,,,
10026,Demo Hitter 026,2026,33,Hitter,LF,3.14,128.2,155.7,0.366,0.497,0.176,23.0,12.9,27.4,0.6,-2.9,88.4,12.1,45.5,17.9,68.4,32.7,20.7,28.2,,,,,,,,,,,,
10027,Demo Hitter 027,2008,22,Hitter,DH,3.96,150.8,149.0,0.387,0.474,0.214,34.0,10.0,16.9,-1.5,0.6,91.5,14.2,35.7,16.8,69.6,24.7,24.7,26.6,,,,,,,,,,,,
10027,Demo Hitter 027,2009,23,Hitter,DH,4.52,132.0,145.8,0.398,0.448,0.256,28.0,12.7,17.1,-9.3,-3.9,93.6,10.6,52.0,8.3,72.7,30.5,15.5,27.2,,,,,,,,,,,,
10027,Demo Hitter 027,2010,24,Hitter,DH,4.19,149.1,138.4,0.35,0.497,0.208,40.0,11.3,17.9,0.8,-1.0,90.9,8.7,43.4,18.7,69.7,28.3,20.0,29.9,,,,,,,,,,,,
10027,Demo Hitter 027,2011,25,Hitter,DH,3.57,141.6,138.5,0.353,0.485,0.21,30.0,10.8,19.1,-3.3,-4.3,91.1,13.4,47.4,15.3,70.5,28.7,23.6,24.6,,,,,,,,,,,,
10028,Demo Hitter 028,2013,20,Hitter,RF,3.27,148.9,142.1,0.364,0.468,0.208,27.0,9.6,23.9,4.8,3.3,88.9,8.8,45.6,13.3,71.1,24.2,20.4,25.7,,,,,,,,,,,,
10028,Demo Hitter 028,2014,21,Hitter,RF,3.19,126.1,141.3,0.334,0.443,0.205,29.0,10.1,16.4,3.0,10.9,91.0,8.2,44.9,18.9,67.1,25.5,26.0,26.0,,,,,,,,,,,,
10028,Demo Hitter 028,2015,22,Hitter,RF,2.59,137.3,126.7,0.341,0.493,0.196,33.0,9.7,19.6,-2.3,-5.5,91.2,9.8,43.0,14.2,72.2,23.7,29.4,27.6,,,,,,,,,,,,
10028,Demo Hitter 028,2016,23,Hitter,RF,4.69,156.6,133.8,0.358,0.469,0.222,37.0,11.7,16.9,-3.7,3.7,91.4,15.6,49.3,12.1,71.0,29.4,23.2,28.1,,,,,,,,,,,,
10028,Demo Hitter 028,2017,24,Hitter,RF,4.35,144.4,143.1,0.351,0.493,0.219,41.0,7.7,22.1,5.9,-0.6,89.3,14.2,43.0,12.5,73.3,27.3,22.2,27.5,,,,,,,,,,,,
10028,Demo Hitter 028,2018,25,Hitter,RF,3.48,137.8,138.4,0.362,0.49,0.258,23.0,8.4,20.5,2.0,6.4,89.6,11.3,45.6,17.0,70.3,34.9,30.0,28.3,,,,,,,,,,,,
10028,Demo Hitter 028,2019,26,Hitter,RF,4.01,154.9,145.7,0.37,0.441,0.261,32.0,15.0,18.3,3.7,7.8,89.9,12.2,47.6,14.3,72.9,27.9,25.5,25.1,,,,,,,,,,,,
10028,Demo Hitter 028,2020,27,Hitter,RF,4.3,151.5,135.4,0.344,0.493,0.221,32.0,12.7,19.9,-1.5,5.5,91.3,14.2,43.9,11.5,72.7,27.8,22.9,24.5,,,,,,,,,,,,
10028,Demo Hitter 028,2021,28,Hitter,RF,4.18,162.8,147.5,0.362,0.481,0.229,26.0,11.5,17.5,-2.3,2.9,89.0,10.0,48.3,8.0,73.6,30.8,26.1,25.5,,,,,,,,,,,,
10028,Demo Hitter 028,2022,29,Hitter,RF,4.09,154.5,147.2,0.347,0.505,0.189,29.0,9.8,24.3,-0.7,-3.3,91.1,8.9,41.6,7.0,72.4,24.0,19.9,26.5,,,,,,,,,,,,
10028,Demo Hitter 028,2023,30,Hitter,RF,2.84,138.0,142.1,0.358,0.481,0.161,23.0,11.4,23.0,1.1,-7.8,90.6,14.5,38.6,9.4,71.9,29.3,24.3,28.1,,,,,,,,,,,,
10028,Demo Hitter 028,2024,31,Hitter,RF,2.33,134.5,113.6,0.313,0.474,0.208,25.0,10.7,25.6,2.0,-2.1,90.2,7.4,41.4,5.8,71.5,29.9,24.0,25.2,,,,,,,,,,,,
10029,Demo Hitter 029,2011,22,Hitter,1B,3.67,138.8,134.7,0.319,0.489,0.213,25.0,8.9,15.1,-2.7,6.5,90.4,14.1,46.1,11.0,72.4,22.6,26.9,26.7,,,,,,,,,,,,
10029,Demo Hitter 029,2012,23,Hitter,1B,3.18,136.9,133.0,0.349,0.458,0.188,24.0,7.0,21.7,-4.0,3.1,88.6,9.3,33.8,12.9,70.2,29.2,23.7,26.8,,,,,,,,,,,,
10029,Demo Hitter 029,2013,24,Hitter,1B,3.63,135.2,132.3,0.341,0.462,0.201,31.0,11.4,19.1,-1.9,-2.3,90.7,10.5,41.8,7.8,73.4,26.6,23.4,28.3,,,,,,,,,,,,
10029,Demo Hitter 029,2014,25,Hitter,1B,2.1,120.0,128.1,0.317,0.415,0.177,21.0,8.5,21.6,-2.7,-4.3,88.1,8.0,44.1,11.8,71.6,33.4,24.2,27.0,,,,,,,,,,,,
10029,Demo Hitter 029,2015,26,Hitter,1B,3.0,133.1,123.1,0.345,0.48,0.18,28.0,11.4,18.2,3.2,-0.2,90.3,11.4,43.9,13.9,72.1,29.8,21.3,28.6,,,,,,,,,,,,
10029,Demo Hitter 029,2016,27,Hitter,1B,3.07,134.2,124.9,0.369,0.488,0.207,31.0,13.8,21.5,3.1,2.2,87.2,9.6,48.3,13.2,73.3,27.7,22.9,28.3,,,,,,,,,,,,
10029,Demo Hitter 029,2017,28,Hitter,1B,4.18,146.4,131.8,0.337,0.508,0.224,28.0,11.9,21.7,2.9,1.0,92.7,15.5,43.9,12.0,74.2,30.8,23.2,23.9,,,,,,,,,,,,
10029,Demo Hitter 029,2018,29,Hitter,1B,3.37,138.6,138.0,0.341,0.459,0.218,24.0,9.1,22.2,-0.9,-1.9,89.6,9.4,40.5,6.2,70.2,31.1,20.5,27.4,,,,,,,,,,,,
10030,Demo Hitter 030,2011,23,Hitter,3B,3.6,140.6,139.0,0.349,0.468,0.204,23.0,5.7,18.3,-2.5,4.7,89.1,9.4,44.5,17.4,69.1,30.8,27.7,25.8,,,,,,,,,,,,
10030,Demo Hitter 030,2012,24,Hitter,3B,3.24,130.7,147.6,0.373,0.455,0.187,31.0,10.4,22.8,-0.5,-6.7,90.3,6.6,42.8,15.8,73.0,30.0,22.9,27.4,,,,,,,,,,,,
10030,Demo Hitter 030,2013,25,Hitter,3B,3.32,149.2,134.6,0.339,0.487,0.183,27.0,8.6,14.8,-0.2,1.3,88.3,12.6,42.4,16.2,71.0,31.9,22.1,27.0,,,,,,,,,,,,
